id_municipio;municipio
4090;Reriutaba
4091;Resende
4092;Resende Costa
4093;Reserva
4094;Reserva do Cabaçal
4095;Reserva do Iguaçu
4096;Resplendor
4097;Ressaquinha
4098;Restinga
4099;Restinga Seca
4100;Retirolândia
4101;Riachinho
4102;Riachinho
4103;Riacho Das Almas
4104;Riacho Dos Cavalos
4105;Riacho Dos Machados
4106;Riacho Frio
4107;Riacho da Cruz
4108;Riacho de Santana
4109;Riacho de Santana
4110;Riacho de Santo Antônio
4111;Riachuelo
4112;Riachuelo
4113;Riachão
4114;Riachão
4115;Riachão Das Neves
4116;Riachão do Bacamarte
4117;Riachão do Dantas
4118;Riachão do Jacuípe
4119;Riachão do Poço
4120;Rialma
4121;Rianápolis
4122;Ribamar Fiquene
4123;Ribas do Rio Pardo
4124;Ribeira
4125;Ribeira do Amparo
4126;Ribeira do Piauí
4127;Ribeira do Pombal
4128;Ribeiro Gonçalves
4129;Ribeirão
4130;Ribeirão Bonito
4131;Ribeirão Branco
4132;Ribeirão Cascalheira
4133;Ribeirão Claro
4134;Ribeirão Corrente
4135;Ribeirão Das Neves
4136;Ribeirão Dos Índios
4137;Ribeirão Grande
4138;Ribeirão Pires
4139;Ribeirão Preto
4140;Ribeirão Vermelho
4141;Ribeirão do Largo
4142;Ribeirão do Pinhal
4143;Ribeirão do Sul
4144;Ribeirãozinho
4145;Ribeirópolis
4146;Rifaina
4147;Rincão
4148;Rinópolis
4149;Rio Acima
4150;Rio Azul
4151;Rio Bananal
4152;Rio Bom
4153;Rio Bonito
4154;Rio Bonito do Iguaçu
4155;Rio Branco
4156;Rio Branco
4157;Rio Branco do Ivaí
4158;Rio Branco do Sul
4159;Rio Brilhante
4160;Rio Casca
4161;Rio Claro
4162;Rio Claro
4163;Rio Crespo
4164;Rio Das Antas
4165;Rio Das Flores
4166;Rio Das Ostras
4167;Rio Das Pedras
4168;Rio Doce
4169;Rio Dos Bois
4170;Rio Dos Cedros
4171;Rio Dos Índios
4172;Rio Espera
4173;Rio Formoso
4174;Rio Fortuna
4175;Rio Grande
4176;Rio Grande da Serra
4177;Rio Grande do Piauí
4178;Rio Largo
4179;Rio Manso
4180;Rio Maria
4181;Rio Negrinho
4182;Rio Negro
4183;Rio Negro
4184;Rio Novo
4185;Rio Novo do Sul
4186;Rio Paranaíba
4187;Rio Pardo
4188;Rio Pardo de Minas
4189;Rio Piracicaba
4190;Rio Pomba
4191;Rio Preto
4192;Rio Preto da Eva
4193;Rio Quente
4194;Rio Real
4195;Rio Rufino
4196;Rio Sono
4197;Rio Tinto
4198;Rio Verde
4199;Rio Verde de Mato Grosso
4200;Rio Vermelho
4201;Rio da Conceição
4202;Rio de Contas
4203;Rio de Janeiro
4204;Rio do Antônio
4205;Rio do Campo
4206;Rio do Fogo
4207;Rio do Oeste
4208;Rio do Pires
4209;Rio do Prado
4210;Rio do Sul
4211;Riolândia
4212;Riozinho
4213;Riqueza
4214;Ritápolis
4215;Riversul
4216;Roca Sales
4217;Rochedo
4218;Rochedo de Minas
4219;Rodeio
4220;Rodeio Bonito
4221;Rodeiro
4222;Rodelas
4223;Rodolfo Fernandes
4224;Rodrigues Alves
4225;Rolador
4226;Rolante
4227;Rolim de Moura
4228;Rolândia
4229;Romaria
4230;Romelândia
4231;Roncador
4232;Ronda Alta
4233;Rondinha
4234;Rondolândia
4235;Rondon
4236;Rondon do Pará
4237;Rondonópolis
4238;Roque Gonzales
4239;Rorainópolis
4240;Rosana
4241;Roseira
4242;Rosário
4243;Rosário Oeste
4244;Rosário da Limeira
4245;Rosário do Catete
4246;Rosário do Ivaí
4247;Rosário do Sul
4248;Roteiro
4249;Rubelita
4250;Rubiataba
4251;Rubim
4252;Rubinéia
4253;Rubiácea
4254;Rurópolis
4255;Russas
4256;Ruy Barbosa
4257;Ruy Barbosa
4258;Sabará
4259;Sabino
4260;Sabinópolis
4261;Saboeiro
4262;Sabáudia
4263;Sacramento
4264;Sagrada Família
4265;Sagres
4266;Sairé
4267;Saldanha Marinho
4268;Sales
4269;Sales Oliveira
4270;Salesópolis
4271;Salete
4272;Salgadinho
4273;Salgadinho
4274;Salgado
4275;Salgado Filho
4276;Salgado de São Félix
4277;Salgueiro
4278;Salinas
4279;Salinas da Margarida
4280;Salinópolis
4281;Salitre
4282;Salmourão
4283;Saloá
4284;Saltinho
4285;Saltinho
4286;Salto
4287;Salto Grande
4288;Salto Veloso
4289;Salto da Divisa
4290;Salto de Pirapora
4291;Salto do Céu
4292;Salto do Itararé
4293;Salto do Jacuí
4294;Salto do Lontra
4295;Salvador
4296;Salvador Das Missões
4297;Salvador do Sul
4298;Salvaterra
4299;Sambaíba
4300;Sampaio
4301;Sananduva
4302;Sanclerlândia
4303;Sandolândia
4304;Sandovalina
4305;Sangão
4306;Sanharó
4307;Santa Adélia
4308;Santa Albertina
4309;Santa Amélia
4310;Santa Branca
4311;Santa Brígida
4312;Santa Bárbara
4313;Santa Bárbara
4314;Santa Bárbara D´oeste
4315;Santa Bárbara de Goiás
4316;Santa Bárbara do Leste
4317;Santa Bárbara do Monte Verde
4318;Santa Bárbara do Pará
4319;Santa Bárbara do Sul
4320;Santa Bárbara do Tugúrio
4321;Santa Carmem
4322;Santa Cecília
4323;Santa Cecília
4324;Santa Cecília do Pavão
4325;Santa Cecília do Sul
4326;Santa Clara D´oeste
4327;Santa Clara do Sul
4328;Santa Cruz
4329;Santa Cruz
4330;Santa Cruz
4331;Santa Cruz Cabrália
4332;Santa Cruz Das Palmeiras
4333;Santa Cruz Dos Milagres
4334;Santa Cruz da Baixa Verde
4335;Santa Cruz da Conceição
4336;Santa Cruz da Esperança
4337;Santa Cruz da Vitória
4338;Santa Cruz de Goiás
4339;Santa Cruz de Minas
4340;Santa Cruz de Monte Castelo
4341;Santa Cruz de Salinas
4342;Santa Cruz do Arari
4343;Santa Cruz do Capibaribe
4344;Santa Cruz do Escalvado
4345;Santa Cruz do Piauí
4346;Santa Cruz do Rio Pardo
4347;Santa Cruz do Sul
4348;Santa Cruz do Xingu
4349;Santa Efigênia de Minas
4350;Santa Ernestina
4351;Santa Filomena
4352;Santa Filomena
4353;Santa Filomena do Maranhão
4354;Santa Gertrudes
4355;Santa Helena
4356;Santa Helena
4357;Santa Helena
4358;Santa Helena
4359;Santa Helena de Goiás
4360;Santa Helena de Minas
4361;Santa Inês
4362;Santa Inês
4363;Santa Inês
4364;Santa Inês
4365;Santa Isabel
4366;Santa Isabel
4367;Santa Isabel do Ivaí
4368;Santa Isabel do Pará
4369;Santa Isabel do Rio Negro
4370;Santa Izabel do Oeste
4371;Santa Juliana
4372;Santa Leopoldina
4373;Santa Luz
4374;Santa Luzia
4375;Santa Luzia
4376;Santa Luzia
4377;Santa Luzia
4378;Santa Luzia D´oeste
4379;Santa Luzia do Itanhy
4380;Santa Luzia do Norte
4381;Santa Luzia do Paruá
4382;Santa Luzia do Pará
4383;Santa Lúcia
4384;Santa Lúcia
4385;Santa Margarida
4386;Santa Margarida do Sul
4387;Santa Maria
4388;Santa Maria
4389;Santa Maria Das Barreiras
4390;Santa Maria Madalena
4391;Santa Maria da Boa Vista
4392;Santa Maria da Serra
4393;Santa Maria da Vitória
4394;Santa Maria de Itabira
4395;Santa Maria de Jetibá
4396;Santa Maria do Cambucá
4397;Santa Maria do Herval
4398;Santa Maria do Oeste
4399;Santa Maria do Pará
4400;Santa Maria do Salto
4401;Santa Maria do Suaçuí
4402;Santa Maria do Tocantins
4403;Santa Mariana
4404;Santa Mercedes
4405;Santa Mônica
4406;Santa Quitéria
4407;Santa Quitéria do Maranhão
4408;Santa Rita
4409;Santa Rita
4410;Santa Rita D´oeste
4411;Santa Rita de Caldas
4412;Santa Rita de Cássia
4413;Santa Rita de Ibitipoca
4414;Santa Rita de Jacutinga
4415;Santa Rita de Minas
4416;Santa Rita do Araguaia
4417;Santa Rita do Itueto
4418;Santa Rita do Novo Destino
4419;Santa Rita do Pardo
4420;Santa Rita do Passa Quatro
4421;Santa Rita do Sapucaí
4422;Santa Rita do Tocantins
4423;Santa Rita do Trivelato
4424;Santa Rosa
4425;Santa Rosa da Serra
4426;Santa Rosa de Goiás
4427;Santa Rosa de Lima
4428;Santa Rosa de Lima
4429;Santa Rosa de Viterbo
4430;Santa Rosa do Piauí
4431;Santa Rosa do Purus
4432;Santa Rosa do Sul
4433;Santa Rosa do Tocantins
4434;Santa Salete
4435;Santa Teresa
4436;Santa Teresinha
4437;Santa Teresinha
4438;Santa Tereza
4439;Santa Tereza de Goiás
4440;Santa Tereza do Oeste
4441;Santa Tereza do Tocantins
4442;Santa Terezinha
4443;Santa Terezinha
4444;Santa Terezinha
4445;Santa Terezinha de Goiás
4446;Santa Terezinha de Itaipu
4447;Santa Terezinha do Progresso
4448;Santa Terezinha do Tocantins
4449;Santa Vitória
4450;Santa Vitória do Palmar
4451;Santa fé
4452;Santa fé de Goiás
4453;Santa fé de Minas
4454;Santa fé do Araguaia
4455;Santa fé do Sul
4456;Santaluz
4457;Santana
4458;Santana
4459;Santana Dos Garrotes
4460;Santana Dos Montes
4461;Santana da Boa Vista
4462;Santana da Ponte Pensa
4463;Santana da Vargem
4464;Santana de Cataguases
4465;Santana de Mangueira
4466;Santana de Parnaíba
4467;Santana de Pirapama
4468;Santana do Acaraú
4469;Santana do Araguaia
4470;Santana do Cariri
4471;Santana do Deserto
4472;Santana do Garambéu
4473;Santana do Ipanema
4474;Santana do Itararé
4475;Santana do Jacaré
4476;Santana do Livramento
4477;Santana do Manhuaçu
4478;Santana do Maranhão
4479;Santana do Matos
4480;Santana do Mundaú
4481;Santana do Paraíso
4482;Santana do Piauí
4483;Santana do Riacho
4484;Santana do Seridó
4485;Santana do São Francisco
4486;Santanópolis
4487;Santarém
4488;Santarém
4489;Santarém Novo
4490;Santiago
4491;Santiago do Sul
4492;Santo Afonso
4493;Santo Amaro
4494;Santo Amaro Das Brotas
4495;Santo Amaro da Imperatriz
4496;Santo Amaro do Maranhão
4497;Santo Anastácio
4498;Santo André
4499;Santo André
4500;Santo Antônio
4501;Santo Antônio Das Missões
4502;Santo Antônio Dos Lopes
4503;Santo Antônio Dos Milagres
4504;Santo Antônio da Alegria
4505;Santo Antônio da Barra
4506;Santo Antônio da Patrulha
4507;Santo Antônio da Platina
4508;Santo Antônio de Goiás
4509;Santo Antônio de Jesus
4510;Santo Antônio de Lisboa
4511;Santo Antônio de Posse
4512;Santo Antônio de Pádua
4513;Santo Antônio do Amparo
4514;Santo Antônio do Aracanguá
4515;Santo Antônio do Aventureiro
4516;Santo Antônio do Caiuá
4517;Santo Antônio do Descoberto
4518;Santo Antônio do Grama
4519;Santo Antônio do Itambé
4520;Santo Antônio do Içá
4521;Santo Antônio do Jacinto
4522;Santo Antônio do Jardim
4523;Santo Antônio do Leste
4524;Santo Antônio do Leverger
4525;Santo Antônio do Monte
4526;Santo Antônio do Palma
4527;Santo Antônio do Paraíso
4528;Santo Antônio do Pinhal
4529;Santo Antônio do Planalto
4530;Santo Antônio do Retiro
4531;Santo Antônio do Rio Abaixo
4532;Santo Antônio do Sudoeste
4533;Santo Antônio do Tauá
4534;Santo Augusto
4535;Santo Cristo
4536;Santo Estêvão
4537;Santo Expedito
4538;Santo Expedito do Sul
4539;Santo Hipólito
4540;Santo Inácio
4541;Santo Inácio do Piauí
4542;Santo Ângelo
4543;Santos
4544;Santos Dumont
4545;Santópolis do Aguapeí
4546;Sapeaçu
4547;Sapezal
4548;Sapiranga
4549;Sapopema
4550;Sapucaia
4551;Sapucaia
4552;Sapucaia do Sul
4553;Sapucaí-mirim
4554;Sapé
4555;Saquarema
4556;Sarandi
4557;Sarandi
4558;Sarapuí
4559;Sardoá
4560;Sarutaiá
4561;Sarzedo
4562;Satuba
4563;Satubinha
4564;Saubara
4565;Saudade do Iguaçu
4566;Saudades
4567;Saúde
4568;Schroeder
4569;Seabra
4570;Seara
4571;Sebastianópolis do Sul
4572;Sebastião Barros
4573;Sebastião Laranjeiras
4574;Sebastião Leal
4575;Seberi
4576;Sede Nova
4577;Segredo
4578;Selbach
4579;Selvíria
4580;Sem-peixe
4581;Sena Madureira
4582;Senador Alexandre Costa
4583;Senador Amaral
4584;Senador Canedo
4585;Senador Cortes
4586;Senador Elói de Souza
4587;Senador Firmino
4588;Senador Georgino Avelino
4589;Senador Guiomard
4590;Senador José Bento
4591;Senador José Porfírio
4592;Senador Modestino Gonçalves
4593;Senador Pompeu
4594;Senador Rui Palmeira
4595;Senador Salgado Filho
4596;Senador la Rocque
4597;Senador sá
4598;Sengés
4599;Senhor do Bonfim
4600;Senhora Dos Remédios
4601;Senhora de Oliveira
4602;Senhora do Porto
4603;Sentinela do Sul
4604;Sento sé
4605;Serafina Corrêa
4606;Sericita
4607;Seridó
4608;Seringueiras
4609;Seritinga
4610;Seropédica
4611;Serra
4612;Serra Alta
4613;Serra Azul
4614;Serra Azul de Minas
4615;Serra Branca
4616;Serra Dos Aimorés
4617;Serra Dourada
4618;Serra Grande
4619;Serra Negra
4620;Serra Negra do Norte
4621;Serra Nova Dourada
4622;Serra Preta
4623;Serra Redonda
4624;Serra Talhada
4625;Serra da Raiz
4626;Serra da Saudade
4627;Serra de São Bento
4628;Serra do Mel
4629;Serra do Navio
4630;Serra do Ramalho
4631;Serra do Salitre
4632;Serrana
4633;Serrania
4634;Serrano do Maranhão
4635;Serranos
4636;Serranópolis
4637;Serranópolis de Minas
4638;Serranópolis do Iguaçu
4639;Serraria
4640;Serrinha
4641;Serrinha
4642;Serrinha Dos Pintos
4643;Serrita
4644;Serro
4645;Serrolândia
4646;Sertaneja
4647;Sertanópolis
4648;Sertânia
4649;Sertão
4650;Sertão Santana
4651;Sertãozinho
4652;Sertãozinho
4653;Sete Barras
4654;Sete Lagoas
4655;Sete Quedas
4656;Sete de Setembro
4657;Setubinha
4658;Severiano Melo
4659;Severiano de Almeida
4660;Severínia
4661;Siderópolis
4662;Sidrolândia
4663;Sigefredo Pacheco
4664;Silva Jardim
4665;Silvanópolis
4666;Silveira Martins
4667;Silveiras
4668;Silveirânia
4669;Silves
4670;Silvianópolis
4671;Silvânia
4672;Simolândia
4673;Simonésia
4674;Simplício Mendes
4675;Simão Dias
4676;Simão Pereira
4677;Simões
4678;Simões Filho
4679;Sinimbu
4680;Sinop
4681;Siqueira Campos
4682;Sirinhaém
4683;Siriri
4684;Sobradinho
4685;Sobradinho
4686;Sobrado
4687;Sobral
4688;Sobrália
4689;Socorro
4690;Socorro do Piauí
4691;Soledade
4692;Soledade
4693;Soledade de Minas
4694;Solidão
4695;Solonópole
4696;Solânea
4697;Sombrio
4698;Sonora
4699;Sooretama
4700;Sorocaba
4701;Sorriso
4702;Sossêgo
4703;Soure
4704;Sousa
4705;Souto Soares
4706;Sucupira
4707;Sucupira do Norte
4708;Sucupira do Riachão
4709;Sud Mennucci
4710;Sul Brasil
4711;Sulina
4712;Sumaré
4713;Sumidouro
4714;Sumé
4715;Surubim
4716;Sussuapara
4717;Suzano
4718;Suzanápolis
4719;Sátiro Dias
4720;São Benedito
4721;São Benedito do Rio Preto
4722;São Benedito do Sul
4723;São Bentinho
4724;São Bento
4725;São Bento
4726;São Bento Abade
4727;São Bento do Norte
4728;São Bento do Sapucaí
4729;São Bento do Sul
4730;São Bento do Tocantins
4731;São Bento do Trairí
4732;São Bento do Una
4733;São Bernardino
4734;São Bernardo
4735;São Bernardo do Campo
4736;São Bonifácio
4737;São Borja
4738;São Braz do Piauí
4739;São Brás
4740;São Brás do Suaçuí
4741;São Caetano de Odivelas
4742;São Caetano do Sul
4743;São Caitano
4744;São Carlos
4745;São Carlos
4746;São Carlos do Ivaí
4747;São Cristovão do Sul
4748;São Cristóvão
4749;São Desidério
4750;São Domingos
4751;São Domingos
4752;São Domingos
4753;São Domingos
4754;São Domingos Das Dores
4755;São Domingos de Pombal
4756;São Domingos do Araguaia
4757;São Domingos do Azeitão
4758;São Domingos do Capim
4759;São Domingos do Cariri
4760;São Domingos do Maranhão
4761;São Domingos do Norte
4762;São Domingos do Prata
4763;São Domingos do Sul
4764;São Felipe
4765;São Felipe D´oeste
4766;São Fernando
4767;São Fidélis
4768;São Francisco
4769;São Francisco
4770;São Francisco
4771;São Francisco
4772;São Francisco de Assis
4773;São Francisco de Assis do Piauí
4774;São Francisco de Goiás
4775;São Francisco de Itabapoana
4776;São Francisco de Paula
4777;São Francisco de Paula
4778;São Francisco de Sales
4779;São Francisco do Brejão
4780;São Francisco do Conde
4781;São Francisco do Glória
4782;São Francisco do Guaporé
4783;São Francisco do Maranhão
4784;São Francisco do Oeste
4785;São Francisco do Pará
4786;São Francisco do Piauí
4787;São Francisco do Sul
4788;São Félix
4789;São Félix de Balsas
4790;São Félix de Minas
4791;São Félix do Araguaia
4792;São Félix do Coribe
4793;São Félix do Piauí
4794;São Félix do Tocantins
4795;São Félix do Xingu
4796;São Gabriel
4797;São Gabriel
4798;São Gabriel da Cachoeira
4799;São Gabriel da Palha
4800;São Gabriel do Oeste
4801;São Geraldo
4802;São Geraldo da Piedade
4803;São Geraldo do Araguaia
4804;São Geraldo do Baixio
4805;São Gonçalo
4806;São Gonçalo Dos Campos
4807;São Gonçalo do Abaeté
4808;São Gonçalo do Amarante
4809;São Gonçalo do Amarante
4810;São Gonçalo do Gurguéia
4811;São Gonçalo do Pará
4812;São Gonçalo do Piauí
4813;São Gonçalo do Rio Abaixo
4814;São Gonçalo do Rio Preto
4815;São Gonçalo do Sapucaí
4816;São Gotardo
4817;São Jerônimo
4818;São Jerônimo da Serra
4819;São Joaquim
4820;São Joaquim da Barra
4821;São Joaquim de Bicas
4822;São Joaquim do Monte
4823;São Jorge
4824;São Jorge D´oeste
4825;São Jorge do Ivaí
4826;São Jorge do Patrocínio
4827;São José
4828;São José Das Missões
4829;São José Das Palmeiras
4830;São José Dos Ausentes
4831;São José Dos Basílios
4832;São José Dos Campos
4833;São José Dos Cordeiros
4834;São José Dos Pinhais
4835;São José Dos Quatro Marcos
4836;São José Dos Ramos
4837;São José da Barra
4838;São José da Bela Vista
4839;São José da Boa Vista
4840;São José da Coroa Grande
4841;São José da Lagoa Tapada
4842;São José da Laje
4843;São José da Lapa
4844;São José da Safira
4845;São José da Tapera
4846;São José da Varginha
4847;São José da Vitória
4848;São José de Caiana
4849;São José de Espinharas
4850;São José de Mipibu
4851;São José de Piranhas
4852;São José de Princesa
4853;São José de Ribamar
4854;São José de Ubá
4855;São José do Alegre
4856;São José do Barreiro
4857;São José do Belmonte
4858;São José do Bonfim
4859;São José do Brejo do Cruz
4860;São José do Calçado
4861;São José do Campestre
4862;São José do Cedro
4863;São José do Cerrito
4864;São José do Divino
4865;São José do Divino
4866;São José do Egito
4867;São José do Goiabal
4868;São José do Herval
4869;São José do Hortêncio
4870;São José do Inhacorá
4871;São José do Jacuri
4872;São José do Jacuípe
4873;São José do Mantimento
4874;São José do Norte
4875;São José do Ouro
4876;São José do Peixe
4877;São José do Piauí
4878;São José do Povo
4879;São José do Rio Claro
4880;São José do Rio Pardo
4881;São José do Rio Preto
4882;São José do Sabugi
4883;São José do Seridó
4884;São José do Sul
4885;São José do Vale do Rio Preto
4886;São José do Xingu
4887;São João
4888;São João
4889;São João Batista
4890;São João Batista
4891;São João Batista do Glória
4892;São João Das Duas Pontes
4893;São João Das Missões
4894;São João Del Rei
4895;São João Dos Patos
4896;São João D´aliança
4897;São João Evangelista
4898;São João Nepomuceno
4899;São João da Baliza
4900;São João da Barra
4901;São João da Boa Vista
4902;São João da Canabrava
4903;São João da Fronteira
4904;São João da Lagoa
4905;São João da Mata
4906;São João da Paraúna
4907;São João da Ponta
4908;São João da Ponte
4909;São João da Serra
4910;São João da Urtiga
4911;São João da Varjota
4912;São João de Iracema
4913;São João de Meriti
4914;São João de Pirabas
4915;São João do Araguaia
4916;São João do Arraial
4917;São João do Caiuá
4918;São João do Cariri
4919;São João do Carú
4920;São João do Itaperiú
4921;São João do Ivaí
4922;São João do Jaguaribe
4923;São João do Manhuaçu
4924;São João do Manteninha
4925;São João do Oeste
4926;São João do Oriente
4927;São João do Pacuí
4928;São João do Paraíso
4929;São João do Paraíso
4930;São João do Pau D´alho
4931;São João do Piauí
4932;São João do Polêsine
4933;São João do Rio do Peixe
4934;São João do Sabugi
4935;São João do Soter
4936;São João do Sul
4937;São João do Tigre
4938;São João do Triunfo
4939;São Julião
4940;São Leopoldo
4941;São Lourenço
4942;São Lourenço da Mata
4943;São Lourenço da Serra
4944;São Lourenço do Oeste
4945;São Lourenço do Piauí
4946;São Lourenço do Sul
4947;São Ludgero
4948;São Luis do Piauí
4949;São Luiz
4950;São Luiz Gonzaga
4951;São Luís
4952;São Luís Gonzaga do Maranhão
4953;São Luís de Montes Belos
4954;São Luís do Curu
4955;São Luís do Paraitinga
4956;São Luís do Quitunde
4957;São Luíz do Norte
4958;São Mamede
4959;São Manoel do Paraná
4960;São Manuel
4961;São Marcos
4962;São Martinho
4963;São Martinho
4964;São Martinho da Serra
4965;São Mateus
4966;São Mateus do Maranhão
4967;São Mateus do Sul
4968;São Miguel
4969;São Miguel Arcanjo
4970;São Miguel Das Matas
4971;São Miguel Das Missões
4972;São Miguel Dos Campos
4973;São Miguel Dos Milagres
4974;São Miguel da Baixa Grande
4975;São Miguel da Boa Vista
4976;São Miguel de Taipu
4977;São Miguel do Aleixo
4978;São Miguel do Anta
4979;São Miguel do Araguaia
4980;São Miguel do Fidalgo
4981;São Miguel do Gostoso
4982;São Miguel do Guamá
4983;São Miguel do Guaporé
4984;São Miguel do Iguaçu
4985;São Miguel do Oeste
4986;São Miguel do Passa Quatro
4987;São Miguel do Tapuio
4988;São Miguel do Tocantins
4989;São Nicolau
4990;São Patrício
4991;São Paulo
4992;São Paulo Das Missões
4993;São Paulo de Olivença
4994;São Paulo do Potengi
4995;São Pedro
4996;São Pedro
4997;São Pedro Das Missões
4998;São Pedro Dos Crentes
4999;São Pedro Dos Ferros
5000;São Pedro da Aldeia
5001;São Pedro da Cipa
5002;São Pedro da Serra
5003;São Pedro da União
5004;São Pedro da Água Branca
5005;São Pedro de Alcântara
5006;São Pedro do Butiá
5007;São Pedro do Iguaçu
5008;São Pedro do Ivaí
5009;São Pedro do Paraná
5010;São Pedro do Piauí
5011;São Pedro do Suaçuí
5012;São Pedro do Sul
5013;São Pedro do Turvo
5014;São Rafael
5015;São Raimundo Das Mangabeiras
5016;São Raimundo Nonato
5017;São Raimundo do Doca Bezerra
5018;São Roberto
5019;São Romão
5020;São Roque
5021;São Roque de Minas
5022;São Roque do Canaã
5023;São Salvador do Tocantins
5024;São Sebastião
5025;São Sebastião
5026;São Sebastião da Amoreira
5027;São Sebastião da Bela Vista
5028;São Sebastião da Boa Vista
5029;São Sebastião da Grama
5030;São Sebastião da Vargem Alegre
5031;São Sebastião de Lagoa de Roça
5032;São Sebastião do Alto
5033;São Sebastião do Anta
5034;São Sebastião do Caí
5035;São Sebastião do Maranhão
5036;São Sebastião do Oeste
5037;São Sebastião do Paraíso
5038;São Sebastião do Passé
5039;São Sebastião do Rio Preto
5040;São Sebastião do Rio Verde
5041;São Sebastião do Tocantins
5042;São Sebastião do Uatumã
5043;São Sebastião do Umbuzeiro
5044;São Sepé
5045;São Simão
5046;São Simão
5047;São Thomé Das Letras
5048;São Tiago
5049;São Tomás de Aquino
5050;São Tomé
5051;São Tomé
5052;São Valentim
5053;São Valentim do Sul
5054;São Valério da Natividade
5055;São Valério do Sul
5056;São Vendelino
5057;São Vicente
5058;São Vicente
5059;São Vicente Ferrer
5060;São Vicente Ferrer
5061;São Vicente de Minas
5062;São Vicente do Sul
5063;Sério
5064;Sítio D´abadia
5065;Sítio Novo
5066;Sítio Novo
5067;Sítio Novo do Tocantins
5068;Sítio do Mato
5069;Sítio do Quinto
5070;Tabaporã
5071;Tabapuã
5072;Tabatinga
5073;Tabatinga
5074;Tabaí
5075;Tabira
5076;Tabocas do Brejo Velho
5077;Taboleiro Grande
5078;Taboão da Serra
5079;Tabuleiro
5080;Tabuleiro do Norte
5081;Tacaimbó
5082;Tacaratu
5083;Taciba
5084;Tacuru
5085;Taguatinga
5086;Taguaí
5087;Taiaçu
5088;Tailândia
5089;Taiobeiras
5090;Taipas do Tocantins
5091;Taipu
5092;Taió
5093;Taiúva
5094;Talismã
5095;Tamandaré
5096;Tamarana
5097;Tambaú
5098;Tamboara
5099;Tamboril
5100;Tamboril do Piauí
5101;Tanabi
5102;Tangará
5103;Tangará
5104;Tangará da Serra
5105;Tanguá
5106;Tanhaçu
5107;Tanque D´arca
5108;Tanque Novo
5109;Tanque do Piauí
5110;Tanquinho
5111;Taparuba
5112;Tapauá
5113;Tapejara
5114;Tapejara
5115;Tapera
5116;Taperoá
5117;Taperoá
5118;Tapes
5119;Tapira
5120;Tapira
5121;Tapiramutá
5122;Tapiratiba
5123;Tapiraí
5124;Tapiraí
5125;Tapurah
5126;Taquara
5127;Taquaral
5128;Taquaral de Goiás
5129;Taquarana
5130;Taquaraçu de Minas
5131;Taquari
5132;Taquaritinga
5133;Taquaritinga do Norte
5134;Taquarituba
5135;Taquarivaí
5136;Taquarussu
5137;Taquaruçu do Sul
5138;Tarabai
5139;Tarauacá
5140;Tarrafas
5141;Tartarugalzinho
5142;Tarumirim
5143;Tarumã
5144;Tasso Fragoso
5145;Tatuí
5146;Taubaté
5147;Tauá
5148;Tavares
5149;Tavares
5150;Tefé
5151;Teixeira
5152;Teixeira Soares
5153;Teixeira de Freitas
5154;Teixeiras
5155;Teixeirópolis
5156;Tejupá
5157;Tejuçuoca
5158;Telha
5159;Telêmaco Borba
5160;Tenente Ananias
5161;Tenente Laurentino Cruz
5162;Tenente Portela
5163;Tenório
5164;Teodoro Sampaio
5165;Teodoro Sampaio
5166;Teofilândia
5167;Teolândia
5168;Teotônio Vilela
5169;Terenos
5170;Teresina
5171;Teresina de Goiás
5172;Teresópolis
5173;Terezinha
5174;Terezópolis de Goiás
5175;Terra Alta
5176;Terra Boa
5177;Terra Nova
5178;Terra Nova
5179;Terra Nova do Norte
5180;Terra Rica
5181;Terra Roxa
5182;Terra Roxa
5183;Terra Santa
5184;Terra de Areia
5185;Tesouro
5186;Teutônia
5187;Teófilo Otoni
5188;Theobroma
5189;Tianguá
5190;Tibagi
5191;Tibau
5192;Tibau do Sul
5193;Tietê
5194;Tigrinhos
5195;Tijucas
5196;Tijucas do Sul
5197;Timbaúba
5198;Timbaúba Dos Batistas
5199;Timbiras
5200;Timburi
5201;Timbé do Sul
5202;Timbó
5203;Timbó Grande
5204;Timon
5205;Timóteo
5206;Tio Hugo
5207;Tiradentes
5208;Tiradentes do Sul
5209;Tiros
5210;Tobias Barreto
5211;Tocantins
5212;Tocantinópolis
5213;Tocantínia
5214;Tocos do Moji
5215;Toledo
5216;Toledo
5217;Tomar do Geru
5218;Tomazina
5219;Tombos
5220;Tomé-açu
5221;Tonantins
5222;Toritama
5223;Torixoréu
5224;Toropi
5225;Torre de Pedra
5226;Torres
5227;Torrinha
5228;Touros
5229;Trabiju
5230;Tracuateua
5231;Tracunhaém
5232;Traipu
5233;Trairi
5234;Trairão
5235;Trajano de Morais
5236;Tramandaí
5237;Travesseiro
5238;Tremedal
5239;Tremembé
5240;Treviso
5241;Treze Tílias
5242;Treze de Maio
5243;Trindade
5244;Trindade
5245;Trindade do Sul
5246;Triunfo
5247;Triunfo
5248;Triunfo
5249;Triunfo Potiguar
5250;Trizidela do Vale
5251;Trombas
5252;Trombudo Central
5253;Três Arroios
5254;Três Barras
5255;Três Barras do Paraná
5256;Três Cachoeiras
5257;Três Corações
5258;Três Coroas
5259;Três Forquilhas
5260;Três Fronteiras
5261;Três Lagoas
5262;Três Marias
5263;Três Palmeiras
5264;Três Passos
5265;Três Pontas
