;codigo_ibg;freq;Ano
469;2408201;3;2021
470;2408300;9;2021
471;2408904;1;2021
472;2408953;1;2021
473;2409100;1;2021
474;2409407;2;2021
475;2409704;2;2021
476;2409803;4;2021
477;2409902;2;2021
478;2410108;6;2021
479;2410306;2;2021
480;2410405;1;2021
481;2410504;1;2021
482;2410801;1;2021
483;2411205;3;2021
484;2411403;1;2021
485;2411700;1;2021
486;2412005;5;2021
487;2412203;31;2021
488;2412500;1;2021
489;2412559;1;2021
490;2412609;1;2021
491;2413359;1;2021
492;2413409;1;2021
493;2413607;1;2021
494;2414001;1;2021
495;2414209;4;2021
496;2414308;1;2021
497;2414407;10;2021
498;2414506;1;2021
499;2414704;2;2021
500;2500304;2;2021
501;2500403;1;2021
502;2500700;1;2021
503;2500809;2;2021
504;2500908;2;2021
505;2501104;1;2021
506;2501401;1;2021
507;2501500;1;2021
508;2501807;43;2021
509;2502300;1;2021
510;2502508;1;2021
511;2502607;1;2021
512;2502805;3;2021
513;2503001;1;2021
514;2503209;34;2021
515;2503506;1;2021
516;2503704;11;2021
517;2503902;1;2021
518;2504009;33;2021
519;2504157;1;2021
520;2504207;1;2021
521;2504306;2;2021
522;2504504;1;2021
523;2504603;7;2021
524;2504801;1;2021
525;2504900;1;2021
526;2505279;1;2021
527;2505600;1;2021
528;2505709;1;2021
529;2506004;1;2021
530;2506301;9;2021
531;2506905;3;2021
532;2507002;3;2021
533;2507200;1;2021
534;2507309;3;2021
535;2507507;160;2021
536;2508208;1;2021
537;2508307;1;2021
538;2508703;1;2021
539;2508901;1;2021
540;2509107;1;2021
541;2509156;2;2021
542;2509404;1;2021
543;2509701;1;2021
544;2509909;1;2021
545;2510204;1;2021
546;2510600;1;2021
547;2510808;44;2021
548;2510907;1;2021
549;2511400;1;2021
550;2511608;1;2021
551;2511806;3;2021
552;2511905;1;2021
553;2512002;1;2021
554;2512101;1;2021
555;2512507;1;2021
556;2512606;1;2021
557;2512705;2;2021
558;2512747;1;2021
559;2512903;3;2021
560;2513307;17;2021
561;2513406;1;2021
562;2513703;54;2021
563;2513802;1;2021
564;2514008;1;2021
565;2514107;1;2021
566;2514305;5;2021
567;2514404;2;2021
568;2514453;3;2021
569;2514503;1;2021
570;2514552;1;2021
571;2514651;3;2021
572;2515302;2;2021
573;2515401;1;2021
574;2516003;2;2021
575;2516102;1;2021
576;2516201;2;2021
577;2516300;1;2021
578;2516409;1;2021
579;2516904;2;2021
580;2517001;1;2021
581;2517209;2;2021
582;2600054;37;2021
583;2600104;5;2021
584;2600203;12;2021
585;2600302;7;2021
586;2600401;4;2021
587;2600500;3;2021
588;2601052;2;2021
589;2601102;5;2021
590;2601201;11;2021
591;2601409;4;2021
592;2601607;1;2021
593;2601706;21;2021
594;2601904;7;2021
595;2602001;2;2021
596;2602100;2;2021
597;2602209;1;2021
598;2602308;1;2021
599;2602407;4;2021
600;2602605;5;2021
601;2602803;4;2021
602;2602902;120;2021
603;2603009;2;2021
604;2603207;2;2021
605;2603454;12;2021
606;2603504;2;2021
607;2603702;1;2021
608;2603801;1;2021
609;2603900;1;2021
610;2604007;5;2021
611;2604106;256;2021
612;2604205;2;2021
613;2604304;1;2021
614;2604403;1;2021
615;2604502;2;2021
616;2604700;2;2021
617;2604908;1;2021
618;2605004;2;2021
619;2605103;3;2021
620;2605152;1;2021
621;2605202;8;2021
622;2605400;1;2021
623;2605509;2;2021
624;2605608;5;2021
625;2605707;2;2021
626;2605905;1;2021
627;2606002;22;2021
628;2606101;1;2021
629;2606200;5;2021
630;2606408;6;2021
631;2606507;1;2021
632;2606606;1;2021
633;2606804;31;2021
634;2606903;1;2021
635;2607208;6;2021
636;2607307;1;2021
637;2607604;1;2021
638;2607653;1;2021
639;2607703;2;2021
640;2607752;2;2021
641;2607901;184;2021
642;2607950;1;2021
643;2608057;1;2021
644;2608453;1;2021
645;2608602;1;2021
646;2608750;1;2021
647;2608800;4;2021
648;2608909;9;2021
649;2609105;1;2021
650;2609402;2;2021
651;2609501;3;2021
652;2609600;129;2021
653;2609808;3;2021
654;2609907;1;2021
655;2610004;19;2021
656;2610202;7;2021
657;2610707;43;2021
658;2610806;1;2021
659;2610905;4;2021
660;2611002;3;2021
661;2611101;252;2021
662;2611507;2;2021
663;2611606;1087;2021
664;2611705;1;2021
665;2611804;4;2021
666;2612208;16;2021
667;2612471;1;2021
668;2612505;16;2021
669;2612604;4;2021
670;2612703;1;2021
671;2612802;3;2021
672;2612901;1;2021
673;2613008;7;2021
674;2613107;7;2021
675;2613404;2;2021
676;2613602;1;2021
677;2613701;16;2021
678;2613909;12;2021
679;2614006;1;2021
680;2614105;5;2021
681;2614600;2;2021
682;2614709;3;2021
683;2614808;2;2021
684;2614857;6;2021
685;2615300;10;2021
686;2615409;1;2021
687;2615607;3;2021
688;2615805;1;2021
689;2616407;82;2021
690;2616506;2;2021
691;2700102;2;2021
692;2700201;13;2021
693;2700300;175;2021
694;2700409;2;2021
695;2700508;2;2021
696;2700607;2;2021
697;2701001;2;2021
698;2701100;1;2021
699;2701407;3;2021
700;2701605;1;2021
701;2701902;3;2021
702;2702009;2;2021
703;2702108;5;2021
704;2702306;4;2021
705;2702405;11;2021
706;2702603;3;2021
707;2702900;1;2021
708;2703007;1;2021
709;2703106;3;2021
710;2703403;1;2021
711;2703502;5;2021
712;2703601;1;2021
713;2703809;1;2021
714;2703908;1;2021
715;2704005;2;2021
716;2704104;3;2021
717;2704203;4;2021
718;2704302;480;2021
719;2704500;2;2021
720;2704708;9;2021
721;2705101;2;2021
722;2705200;1;2021
723;2705507;1;2021
724;2705606;1;2021
725;2706307;80;2021
726;2706448;3;2021
727;2706703;4;2021
728;2706901;6;2021
729;2707107;1;2021
730;2707503;1;2021
731;2707701;5;2021
732;2708006;1;2021
733;2708105;1;2021
734;2708303;1;2021
735;2708402;2;2021
736;2708501;1;2021
737;2708600;8;2021
738;2708808;2;2021
739;2708907;2;2021
740;2709152;8;2021
741;2709202;1;2021
742;2709301;14;2021
743;2709400;6;2021
744;2800100;1;2021
745;2800209;1;2021
746;2800308;643;2021
747;2800605;14;2021
748;2800670;1;2021
749;2801009;1;2021
750;2801108;1;2021
751;2801207;2;2021
752;2801504;1;2021
753;2801702;1;2021
754;2802007;2;2021
755;2802106;14;2021
756;2802403;7;2021
757;2802502;1;2021
758;2802908;3;2021
759;2803005;3;2021
760;2803203;4;2021
761;2803500;26;2021
762;2803609;4;2021
763;2804003;3;2021
764;2804102;1;2021
765;2804201;1;2021
766;2804409;1;2021
767;2804508;2;2021
768;2804607;2;2021
769;2804805;34;2021
770;2805307;1;2021
771;2805604;2;2021
772;2805703;6;2021
773;2805901;1;2021
774;2806008;1;2021
775;2806107;1;2021
776;2806206;1;2021
777;2806404;1;2021
778;2806701;11;2021
779;2807105;6;2021
780;2807402;7;2021
781;2807600;3;2021
782;2900207;1;2021
783;2900306;1;2021
784;2900405;1;2021
785;2900702;73;2021
786;2900801;2;2021
787;2901007;2;2021
788;2901155;1;2021
789;2901205;1;2021
790;2901403;1;2021
791;2901809;5;2021
792;2901957;1;2021
793;2902104;3;2021
794;2902401;1;2021
795;2902500;6;2021
796;2902708;1;2021
797;2902906;6;2021
798;2903003;1;2021
799;2903201;83;2021
800;2903235;1;2021
801;2903409;1;2021
802;2903508;1;2021
803;2903706;1;2021
804;2903805;1;2021
805;2903904;1;2021
806;2904001;2;2021
807;2904605;5;2021
808;2904704;6;2021
809;2904753;1;2021
810;2904902;3;2021
811;2905008;2;2021
812;2905602;2;2021
813;2905701;70;2021
814;2905800;3;2021
815;2906006;5;2021
816;2906303;8;2021
817;2906501;20;2021
818;2906600;1;2021
819;2906709;3;2021
820;2906824;1;2021
821;2906873;2;2021
822;2906907;1;2021
823;2907103;5;2021
824;2907202;7;2021
825;2907509;1;2021
826;2907707;1;2021
827;2907905;3;2021
828;2908002;5;2021
829;2908101;1;2021
830;2908200;1;2021
831;2908309;1;2021
832;2908507;1;2021
833;2908606;1;2021
834;2908705;2;2021
835;2908903;1;2021
836;2909307;1;2021
837;2909604;1;2021
838;2909802;4;2021
839;2909901;5;2021
840;2910057;3;2021
841;2910206;1;2021
842;2910404;2;2021
843;2910503;3;2021
844;2910602;1;2021
845;2910701;5;2021
846;2910727;66;2021
847;2910750;1;2021
848;2910800;323;2021
849;2910859;2;2021
850;2911105;2;2021
851;2911204;9;2021
852;2911402;2;2021
853;2911501;1;2021
854;2911709;12;2021
855;2911808;3;2021
856;2911857;2;2021
857;2911907;3;2021
858;2912202;1;2021
859;2912301;1;2021
860;2912509;1;2021
861;2912707;1;2021
862;2912806;2;2021
863;2912905;3;2021
864;2913101;1;2021
865;2913200;13;2021
866;2913309;1;2021
867;2913408;2;2021
868;2913457;1;2021
869;2913507;1;2021
870;2913606;121;2021
871;2913705;1;2021
872;2913804;1;2021
873;2913903;3;2021
874;2914000;2;2021
875;2914307;1;2021
876;2914406;1;2021
877;2914505;1;2021
878;2914604;6;2021
879;2914653;10;2021
880;2914703;6;2021
881;2914802;159;2021
882;2914901;4;2021
883;2915205;1;2021
884;2915502;3;2021
885;2915601;9;2021
886;2915809;3;2021
887;2916104;2;2021
888;2916203;1;2021
889;2916401;21;2021
890;2916906;1;2021
891;2917003;2;2021
892;2917201;1;2021
893;2917300;1;2021
894;2917508;6;2021
895;2917607;2;2021
896;2917706;7;2021
897;2918001;53;2021
898;2918209;1;2021
899;2918407;162;2021
900;2918456;1;2021
901;2919207;60;2021
902;2919306;2;2021
903;2919405;1;2021
904;2919553;20;2021
905;2919801;1;2021
906;2919926;2;2021
907;2920205;3;2021
908;2920403;1;2021
909;2920502;1;2021
910;2920601;4;2021
911;2920700;5;2021
912;2920908;2;2021
913;2921005;5;2021
914;2921104;1;2021
915;2921203;2;2021
916;2921302;7;2021
917;2921401;1;2021
918;2921609;1;2021
919;2921708;3;2021
920;2921807;1;2021
921;2922003;10;2021
922;2922102;1;2021
923;2922250;1;2021
924;2922300;3;2021
925;2922409;2;2021
926;2922508;2;2021
927;2922607;1;2021
928;2922706;2;2021
929;2922904;1;2021
930;2923001;6;2021
931;2923100;1;2021
932;2923209;1;2021
933;2923506;1;2021
934;2923803;1;2021
935;2923902;1;2021
936;2924009;5;2021
937;2924603;5;2021
938;2924678;2;2021
939;2924801;2;2021
940;2924900;2;2021
941;2925006;2;2021
942;2925105;4;2021
943;2925204;6;2021
944;2925253;1;2021
945;2925303;124;2021
946;2925501;6;2021
947;2925709;1;2021
948;2925758;3;2021
949;2925808;1;2021
950;2925931;1;2021
951;2926004;1;2021
952;2926301;4;2021
953;2926400;2;2021
954;2926608;3;2021
955;2927200;3;2021
956;2927408;4259;2021
957;2927507;1;2021
958;2927606;1;2021
959;2927705;3;2021
960;2927903;1;2021
961;2928000;1;2021
962;2928059;6;2021
963;2928109;10;2021
964;2928307;1;2021
965;2928406;9;2021
966;2928505;1;2021
967;2928604;5;2021
968;2928703;27;2021
969;2928802;3;2021
970;2928950;1;2021
971;2929008;1;2021
972;2929057;6;2021
973;2929206;3;2021
974;2929255;3;2021
975;2929305;2;2021
976;2929354;4;2021
977;2929503;1;2021
978;2929602;1;2021
979;2929701;1;2021
980;2929750;1;2021
981;2929800;1;2021
982;2929909;6;2021
983;2930105;12;2021
984;2930154;2;2021
985;2930303;2;2021
986;2930402;1;2021
987;2930501;16;2021
988;2930709;24;2021
989;2930758;1;2021
990;2930774;1;2021
991;2931004;2;2021
992;2931103;1;2021
993;2931202;1;2021
994;2931301;1;2021
995;2931350;72;2021
996;2931608;1;2021
997;2931707;1;2021
998;2931806;2;2021
999;2931905;8;2021
1000;2932200;1;2021
1001;2932309;2;2021
1002;2932507;2;2021
1003;2932705;2;2021
1004;2932804;1;2021
1005;2932903;17;2021
1006;2933000;2;2021
1007;2933059;1;2021
1008;2933208;3;2021
1009;2933257;3;2021
1010;2933307;314;2021
1011;2933505;1;2021
1012;2933604;1;2021
1013;3100104;5;2021
1014;3100203;7;2021
1015;3100302;3;2021
1016;3100609;3;2021
1017;3100906;3;2021
1018;3101003;1;2021
1019;3101102;39;2021
1020;3101508;5;2021
1021;3101607;126;2021
1022;3101631;3;2021
1023;3101706;8;2021
1024;3101805;3;2021
1025;3102100;2;2021
1026;3102209;3;2021
1027;3102308;1;2021
1028;3102605;60;2021
1029;3102704;1;2021
1030;3102803;4;2021
1031;3103207;1;2021
1032;3103306;2;2021
1033;3103405;4;2021
1034;3103504;85;2021
1035;3103751;2;2021
1036;3103801;1;2021
1037;3103900;1;2021
1038;3104007;94;2021
1039;3104106;9;2021
1040;3104205;11;2021
1041;3104304;5;2021
1042;3104502;1;2021
1043;3104601;3;2021
1044;3104700;1;2021
1045;3104908;22;2021
1046;3105103;3;2021
1047;3105202;1;2021
1048;3105301;2;2021
1049;3105400;24;2021
1050;3105608;113;2021
1051;3105707;1;2021
1052;3105905;11;2021
1053;3106002;6;2021
1054;3106200;9147;2021
1055;3106309;1;2021
1056;3106705;297;2021
1057;3106903;14;2021
1058;3107109;8;2021
1059;3107307;10;2021
1060;3107406;21;2021
1061;3107505;3;2021
1062;3107604;1;2021
1063;3107703;2;2021
1064;3107802;3;2021
1065;3108008;6;2021
1066;3108206;1;2021
1067;3108255;1;2021
1068;3108305;7;2021
1069;3108404;3;2021
1070;3108602;5;2021
1071;3108701;1;2021
1072;3108909;2;2021
1073;3109006;22;2021
1074;3109204;2;2021
1075;3109253;1;2021
1076;3109303;2;2021
1077;3109402;3;2021
1078;3109501;3;2021
1079;3109709;4;2021
1080;3109907;2;2021
1081;3110004;3;2021
1082;3110301;3;2021
1083;3110509;10;2021
1084;3110608;40;2021
1085;3110707;17;2021
1086;3110905;8;2021
1087;3111002;2;2021
1088;3111101;1;2021
1089;3111200;12;2021
1090;3111309;2;2021
1091;3111507;4;2021
1092;3111606;1;2021
1093;3111903;5;2021
1094;3112000;1;2021
1095;3112307;3;2021
1096;3112505;1;2021
1097;3112604;1;2021
1098;3112802;3;2021
1099;3113008;1;2021
1100;3113206;14;2021
1101;3113305;15;2021
1102;3113404;114;2021
1103;3113701;10;2021
1104;3113800;1;2021
1105;3113909;11;2021
1106;3114105;3;2021
1107;3114204;7;2021
1108;3114303;8;2021
1109;3114402;5;2021
1110;3115102;2;2021
1111;3115300;15;2021
1112;3115508;5;2021
1113;3115805;2;2021
1114;3115904;1;2021
1115;3116159;2;2021
1116;3116407;3;2021
1117;3116506;1;2021
1118;3116605;17;2021
1119;3116803;1;2021
1120;3117207;1;2021
1121;3117306;10;2021
1122;3117504;3;2021
1123;3117603;2;2021
1124;3117801;2;2021
1125;3117836;2;2021
1126;3117876;1;2021
1127;3117900;2;2021
1128;3118007;24;2021
1129;3118304;94;2021
1130;3118403;17;2021
1131;3118502;1;2021
1132;3118601;622;2021
1133;3118908;2;2021
1134;3119104;1;2021
1135;3119302;3;2021
1136;3119401;69;2021
1137;3119609;1;2021
1138;3119807;1;2021
1139;3120201;1;2021
1140;3120508;2;2021
1141;3120607;1;2021
1142;3120805;1;2021
1143;3120904;52;2021
1144;3121605;10;2021
1145;3122009;11;2021
1146;3122207;1;2021
1147;3122306;250;2021
1148;3122355;2;2021
1149;3122504;2;2021
1150;3123007;1;2021
1151;3123205;1;2021
1152;3123304;1;2021
1153;3123403;1;2021
1154;3123502;1;2021
1155;3123601;11;2021
1156;3123700;14;2021
1157;3123809;1;2021
1158;3123858;1;2021
1159;3123908;3;2021
1160;3124005;1;2021
1161;3124104;34;2021
1162;3124203;2;2021
1163;3124302;1;2021
1164;3124500;3;2021
1165;3124807;1;2021
1166;3125101;31;2021
1167;3125408;1;2021
1168;3125705;2;2021
1169;3125804;1;2021
1170;3125903;2;2021
1171;3125952;2;2021
1172;3126000;1;2021
1173;3126109;16;2021
1174;3126505;1;2021
1175;3126604;1;2021
1176;3126703;1;2021
1177;3126802;1;2021
1178;3126901;1;2021
1179;3127057;1;2021
1180;3127073;1;2021
1181;3127107;22;2021
1182;3127339;1;2021
1183;3127370;1;2021
1184;3127388;3;2021
1185;3127701;326;2021
1186;3127800;1;2021
1187;3128006;5;2021
1188;3128105;4;2021
1189;3128204;1;2021
1190;3128303;11;2021
1191;3128501;1;2021
1192;3128600;2;2021
1193;3128709;21;2021
1194;3128808;2;2021
1195;3128907;1;2021
1196;3129301;1;2021
1197;3129400;4;2021
1198;3129509;15;2021
1199;3129806;48;2021
1200;3129905;4;2021
1201;3130101;36;2021
1202;3130200;3;2021
1203;3130309;2;2021
1204;3130408;1;2021
1205;3130507;1;2021
1206;3130556;1;2021
1207;3130903;6;2021
1208;3131109;1;2021
1209;3131158;4;2021
1210;3131208;2;2021
1211;3131307;200;2021
1212;3131505;2;2021
1213;3131703;53;2021
1214;3131802;1;2021
1215;3131901;8;2021
1216;3132107;1;2021
1217;3132206;26;2021
1218;3132404;96;2021
1219;3132503;1;2021
1220;3132701;4;2021
1221;3132800;1;2021
1222;3133105;13;2021
1223;3133204;1;2021
1224;3133303;8;2021
1225;3133501;4;2021
1226;3133709;11;2021
1227;3133758;6;2021
1228;3133808;55;2021
1229;3134004;1;2021
1230;3134202;54;2021
1231;3134400;10;2021
1232;3134509;1;2021
1233;3134707;4;2021
1234;3134806;2;2021
1235;3134905;10;2021
1236;3135001;2;2021
1237;3135050;6;2021
1238;3135100;18;2021
1239;3135209;6;2021
1240;3135407;4;2021
1241;3135506;1;2021
1242;3135704;1;2021
1243;3135803;8;2021
1244;3136108;1;2021
1245;3136207;21;2021
1246;3136306;34;2021
1247;3136603;1;2021
1248;3136652;34;2021
1249;3136702;654;2021
1250;3137007;1;2021
1251;3137205;31;2021
1252;3137304;2;2021
1253;3137403;1;2021
1254;3137502;6;2021
1255;3137536;1;2021
1256;3137601;47;2021
1257;3137700;1;2021
1258;3137809;11;2021
1259;3138104;2;2021
1260;3138203;52;2021
1261;3138302;1;2021
1262;3138401;30;2021
1263;3138609;1;2021
1264;3138658;1;2021
1265;3138682;1;2021
1266;3138906;1;2021
1267;3139003;4;2021
1268;3139300;3;2021
1269;3139409;23;2021
1270;3139508;5;2021
1271;3139607;9;2021
1272;3139706;2;2021
1273;3139904;1;2021
1274;3140001;37;2021
1275;3140159;6;2021
1276;3140308;1;2021
1277;3140506;8;2021
1278;3140530;4;2021
1279;3140704;10;2021
1280;3140803;12;2021
1281;3140852;2;2021
1282;3140902;4;2021
1283;3141009;1;2021
1284;3141108;13;2021
1285;3141207;1;2021
1286;3141405;6;2021
1287;3141504;1;2021
1288;3141702;1;2021
1289;3141801;2;2021
1290;3141900;1;2021
1291;3142106;1;2021
1292;3142205;1;2021
1293;3142304;1;2021
1294;3142403;1;2021
1295;3142601;1;2021
1296;3142809;6;2021
1297;3142908;2;2021
1298;3143005;1;2021
1299;3143104;19;2021
1300;3143203;7;2021
1301;3143302;237;2021
1302;3143401;33;2021
1303;3143500;2;2021
1304;3143906;90;2021
1305;3144003;10;2021
1306;3144102;10;2021
1307;3144300;35;2021
1308;3144607;4;2021
1309;3144656;2;2021
1310;3144706;9;2021
1311;3144805;53;2021
1312;3145000;2;2021
1313;3145059;2;2021
1314;3145109;1;2021
1315;3145208;17;2021
1316;3145307;9;2021
1317;3145356;2;2021
1318;3145505;1;2021
1319;3145604;22;2021
1320;3145851;1;2021
1321;3145901;12;2021
1322;3146008;4;2021
1323;3146107;4;2021
1324;3146206;2;2021
1325;3146305;2;2021
1326;3146750;3;2021
1327;3147006;97;2021
1328;3147105;87;2021
1329;3147204;6;2021
1330;3147303;1;2021
1331;3147402;11;2021
1332;3147600;10;2021
1333;3147709;2;2021
1334;3147808;1;2021
1335;3147907;150;2021
1336;3148004;66;2021
1337;3148103;6;2021
1338;3148301;2;2021
1339;3148509;2;2021
1340;3148608;1;2021
1341;3148707;2;2021
1342;3148806;1;2021
1343;3148905;1;2021
1344;3149101;3;2021
1345;3149150;1;2021
1346;3149200;1;2021
1347;3149309;42;2021
1348;3149507;1;2021
1349;3149705;1;2021
1350;3149903;3;2021
1351;3150000;3;2021
1352;3150158;2;2021
1353;3150505;7;2021
1354;3150802;3;2021
1355;3150901;3;2021
1356;3151206;35;2021
1357;3151404;14;2021
1358;3151503;18;2021
1359;3151602;6;2021
1360;3151800;330;2021
1361;3152006;6;2021
1362;3152105;36;2021
1363;3152170;1;2021
1364;3152204;2;2021
1365;3152303;1;2021
1366;3152402;3;2021
1367;3152501;181;2021
1368;3152709;1;2021
1369;3152808;7;2021
1370;3152907;4;2021
1371;3153004;2;2021
1372;3153905;5;2021
1373;3154002;3;2021
1374;3154101;1;2021
1375;3154150;1;2021
1376;3154200;2;2021
1377;3154309;3;2021
1378;3154408;8;2021
1379;3154457;1;2021
1380;3154507;1;2021
1381;3154606;107;2021
1382;3154804;2;2021
1383;3154903;6;2021
1384;3155405;5;2021
1385;3155504;2;2021
1386;3155603;1;2021
1387;3155702;1;2021
1388;3155801;3;2021
1389;3156007;1;2021
1390;3156106;3;2021
1391;3156502;1;2021
1392;3156601;1;2021
1393;3156700;53;2021
1394;3156809;1;2021
1395;3156908;12;2021
1396;3157005;15;2021
1397;3157203;1;2021
1398;3157336;3;2021
1399;3157377;1;2021
1400;3157658;1;2021
1401;3157807;63;2021
1402;3157906;1;2021
1403;3158003;3;2021
1404;3158102;1;2021
1405;3158201;2;2021
1406;3158300;2;2021
1407;3158409;1;2021
1408;3158706;4;2021
1409;3158953;3;2021
1410;3159001;1;2021
1411;3159209;4;2021
1412;3159308;1;2021
1413;3159357;1;2021
1414;3159605;79;2021
1415;3160009;1;2021
1416;3160108;1;2021
1417;3160405;2;2021
1418;3160702;2;2021
1419;3160900;2;2021
1420;3161007;1;2021
1421;3161106;2;2021
1422;3161205;1;2021
1423;3161650;1;2021
1424;3161700;9;2021
1425;3161809;1;2021
1426;3161908;8;2021
1427;3162005;3;2021
1428;3162104;77;2021
1429;3162302;2;2021
1430;3162500;146;2021
1431;3162559;7;2021
1432;3162575;1;2021
1433;3162609;1;2021
1434;3162906;5;2021
1435;3162922;14;2021
1436;3162955;1;2021
1437;3163003;1;2021
1438;3163102;2;2021
1439;3163607;1;2021
1440;3163706;33;2021
1441;3163805;1;2021
1442;3164001;1;2021
1443;3164308;1;2021
1444;3164407;4;2021
1445;3164605;1;2021
1446;3164704;158;2021
1447;3165008;1;2021
1448;3165206;23;2021
1449;3165305;3;2021
1450;3165404;1;2021
1451;3165537;12;2021
1452;3165560;1;2021
1453;3166600;1;2021
1454;3166709;2;2021
1455;3166808;6;2021
1456;3166907;3;2021
1457;3167004;1;2021
1458;3167103;7;2021
1459;3167202;320;2021
1460;3167608;1;2021
1461;3167806;1;2021
1462;3167905;1;2021
1463;3168002;7;2021
1464;3168309;1;2021
1465;3168507;2;2021
1466;3168606;168;2021
1467;3168705;31;2021
1468;3168804;1;2021
1469;3168903;1;2021
1470;3169000;3;2021
1471;3169307;15;2021
1472;3169356;15;2021
1473;3169406;20;2021
1474;3169505;2;2021
1475;3169604;5;2021
1476;3169901;118;2021
1477;3170057;8;2021
1478;3170107;208;2021
1479;3170206;536;2021
1480;3170404;22;2021
1481;3170503;1;2021
1482;3170701;128;2021
1483;3170750;1;2021
1484;3170800;4;2021
1485;3170909;2;2021
1486;3171030;3;2021
1487;3171071;1;2021
1488;3171105;12;2021
1489;3171204;79;2021
1490;3171303;18;2021
1491;3171501;2;2021
1492;3171600;1;2021
1493;3171907;1;2021
1494;3172004;46;2021
1495;3200102;2;2021
1496;3200136;1;2021
1497;3200201;7;2021
1498;3200300;3;2021
1499;3200359;2;2021
1500;3200409;9;2021
1501;3200607;61;2021
1502;3200706;1;2021
1503;3200805;52;2021
1504;3200904;18;2021
1505;3201001;4;2021
1506;3201159;1;2021
1507;3201209;181;2021
1508;3201308;159;2021
1509;3201407;22;2021
1510;3201506;190;2021
1511;3201605;1;2021
1512;3201704;4;2021
1513;3201902;12;2021
1514;3202108;1;2021
1515;3202207;13;2021
1516;3202256;1;2021
1517;3202306;4;2021
1518;3202405;135;2021
1519;3202454;3;2021
1520;3202504;5;2021
1521;3202553;1;2021
1522;3202603;5;2021
1523;3202652;1;2021
1524;3202702;2;2021
1525;3202801;4;2021
1526;3202900;2;2021
1527;3203007;3;2021
1528;3203056;12;2021
1529;3203130;6;2021
1530;3203163;1;2021
1531;3203205;42;2021
1532;3203320;34;2021
1533;3203346;20;2021
1534;3203353;7;2021
1535;3203403;3;2021
1536;3203502;3;2021
1537;3203809;4;2021
1538;3203908;3;2021
1539;3204005;3;2021
1540;3204054;9;2021
1541;3204104;1;2021
1542;3204203;17;2021
1543;3204302;4;2021
1544;3204401;2;2021
1545;3204500;4;2021
1546;3204559;23;2021
1547;3204609;12;2021
1548;3204708;4;2021
1549;3204807;2;2021
1550;3204906;41;2021
1551;3204955;5;2021
1552;3205002;378;2021
1553;3205010;2;2021
1554;3205069;10;2021
1555;3205101;19;2021
1556;3205150;1;2021
1557;3205176;10;2021
1558;3205200;417;2021
1559;3205309;522;2021
1560;3300100;89;2021
1561;3300209;62;2021
1562;3300233;22;2021
1563;3300258;10;2021
1564;3300308;35;2021
1565;3300407;171;2021
1566;3300456;56;2021
1567;3300506;2;2021
1568;3300605;15;2021
1569;3300704;116;2021
1570;3300803;19;2021
1571;3301009;265;2021
1572;3301306;7;2021
1573;3301405;1;2021
1574;3301504;8;2021
1575;3301702;179;2021
1576;3301801;1;2021
1577;3301850;24;2021
1578;3301876;12;2021
1579;3301900;44;2021
1580;3302007;138;2021
1581;3302056;1;2021
1582;3302106;13;2021
1583;3302205;35;2021
1584;3302254;13;2021
1585;3302270;15;2021
1586;3302403;252;2021
1587;3302452;1;2021
1588;3302502;150;2021
1589;3302601;27;2021
1590;3302700;155;2021
1591;3302809;4;2021
1592;3302858;102;2021
1593;3302908;2;2021
1594;3303203;11;2021
1595;3303302;621;2021
1596;3303401;106;2021
1597;3303500;405;2021
1598;3303609;8;2021
1599;3303708;12;2021
1600;3303807;56;2021
1601;3303856;1;2021
1602;3303906;378;2021
1603;3303955;2;2021
1604;3304003;22;2021
1605;3304110;2;2021
1606;3304144;20;2021
1607;3304151;1;2021
1608;3304201;99;2021
1609;3304300;15;2021
1610;3304409;6;2021
1611;3304508;1;2021
1612;3304524;183;2021
1613;3304557;8693;2021
1614;3304706;4;2021
1615;3304755;3;2021
1616;3304805;7;2021
1617;3304904;210;2021
1618;3305109;151;2021
1619;3305158;1;2021
1620;3305208;34;2021
1621;3305406;4;2021
1622;3305505;21;2021
1623;3305554;32;2021
1624;3305604;2;2021
1625;3305752;7;2021
1626;3305802;75;2021
1627;3306008;66;2021
1628;3306107;56;2021
1629;3306206;9;2021
1630;3306305;193;2021
1631;3500105;4;2021
1632;3500204;2;2021
1633;3500303;2;2021
1634;3500402;2;2021
1635;3500501;4;2021
1636;3500709;10;2021
1637;3500758;1;2021
1638;3500907;2;2021
1639;3501004;4;2021
1640;3501152;6;2021
1641;3501301;4;2021
1642;3501400;1;2021
1643;3501509;3;2021
1644;3501608;109;2021
1645;3501707;19;2021
1646;3501905;117;2021
1647;3502101;54;2021
1648;3502408;1;2021
1649;3502507;11;2021
1650;3502606;3;2021
1651;3502705;7;2021
1652;3502754;6;2021
1653;3502804;228;2021
1654;3502903;19;2021
1655;3503000;4;2021
1656;3503109;5;2021
1657;3503158;1;2021
1658;3503208;153;2021
1659;3503307;152;2021
1660;3503406;3;2021
1661;3503505;1;2021
1662;3503604;2;2021
1663;3503802;9;2021
1664;3503901;53;2021
1665;3504008;44;2021
1666;3504107;187;2021
1667;3504404;3;2021
1668;3504503;94;2021
1669;3504602;15;2021
1670;3504800;2;2021
1671;3504909;2;2021
1672;3505203;20;2021
1673;3505302;7;2021
1674;3505401;1;2021
1675;3505500;157;2021
1676;3505609;4;2021
1677;3505708;487;2021
